,t,pop_size_months,pregnancies,births,deaths,stillbirths,miscarriages,abortions,total_births,maternal_deaths,infant_deaths,cum_maternal_deaths,cum_infant_deaths,on_methods_mcpr,no_methods_mcpr,on_methods_cpr,no_methods_cpr,on_methods_acpr,no_methods_acpr,mcpr,cpr,acpr,pp0to5,pp6to11,pp12to23,nonpostpartum,total_women_fecund,unintended_pregs,total_births_10-14,total_births_15-19,total_births_20-24,total_births_25-29,total_births_30-34,total_births_35-39,total_births_40-44,total_births_45-49,total_women_10-14,total_women_15-19,total_women_20-24,total_women_25-29,total_women_30-34,total_women_35-39,total_women_40-44,total_women_45-49
66,2017.5,894.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,173.0,28.0,173.0,19.0,65.0,0.13930348258706468,0.13930348258706468,0.2261904761904762,9.268292682926829,5.365853658536586,10.731707317073171,74.63414634146342,205.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,35.0,43.0,30.0,24.0,29.0,24.0,16.0
67,2017.5833333333333,899.0,3.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,27.0,176.0,27.0,176.0,15.0,65.0,0.1330049261083744,0.1330049261083744,0.1875,10.628019323671497,4.830917874396135,10.628019323671497,73.91304347826086,207.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,61.0,35.0,44.0,31.0,24.0,27.0,25.0,17.0
68,2017.6666666666667,905.0,1.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,27.0,177.0,27.0,177.0,18.0,77.0,0.1323529411764706,0.1323529411764706,0.18947368421052632,12.980769230769232,4.807692307692308,10.096153846153847,72.11538461538461,208.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,61.0,36.0,43.0,31.0,25.0,26.0,26.0,17.0
69,2017.75,909.0,2.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,28.0,178.0,28.0,178.0,17.0,72.0,0.13592233009708737,0.13592233009708737,0.19101123595505617,13.333333333333334,5.238095238095238,10.0,71.42857142857143,210.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,60.0,38.0,41.0,33.0,25.0,26.0,26.0,17.0
70,2017.8333333333333,912.0,3.0,4.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,29.0,176.0,29.0,176.0,20.0,66.0,0.14146341463414633,0.14146341463414633,0.23255813953488372,13.333333333333334,6.666666666666667,9.523809523809524,70.47619047619048,210.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,63.0,37.0,41.0,33.0,25.0,25.0,25.0,19.0
71,2017.9166666666667,915.0,7.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,29.0,176.0,29.0,176.0,20.0,76.0,0.14146341463414633,0.14146341463414633,0.20833333333333334,11.904761904761903,8.095238095238095,9.523809523809524,70.47619047619048,210.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,63.0,36.0,41.0,34.0,25.0,25.0,25.0,19.0
72,2018.0,917.0,8.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,29.0,177.0,29.0,177.0,15.0,65.0,0.1407766990291262,0.1407766990291262,0.1875,11.848341232227488,8.530805687203792,8.056872037914692,71.56398104265402,211.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,64.0,36.0,42.0,33.0,26.0,25.0,24.0,20.0
73,2018.0833333333333,918.0,5.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,177.0,28.0,177.0,16.0,67.0,0.13658536585365855,0.13658536585365855,0.1927710843373494,10.0,10.0,5.714285714285714,74.28571428571429,210.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,35.0,42.0,34.0,26.0,25.0,24.0,19.0
74,2018.1666666666667,920.0,7.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,29.0,177.0,29.0,177.0,19.0,59.0,0.1407766990291262,0.1407766990291262,0.24358974358974358,8.056872037914692,11.374407582938389,6.161137440758294,74.40758293838863,211.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,35.0,42.0,35.0,25.0,26.0,23.0,20.0
75,2018.25,924.0,3.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,30.0,177.0,30.0,177.0,16.0,59.0,0.14492753623188406,0.14492753623188406,0.21333333333333335,8.018867924528301,11.320754716981133,7.0754716981132075,73.58490566037736,212.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,61.0,37.0,41.0,34.0,27.0,25.0,24.0,19.0
76,2018.3333333333333,925.0,6.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,30.0,176.0,30.0,176.0,21.0,61.0,0.14563106796116504,0.14563106796116504,0.25609756097560976,7.109004739336493,10.90047393364929,9.004739336492891,72.98578199052133,211.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,60.0,38.0,41.0,33.0,28.0,25.0,24.0,17.0
77,2018.4166666666667,925.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,174.0,32.0,174.0,17.0,68.0,0.1553398058252427,0.1553398058252427,0.2,5.687203791469194,9.47867298578199,9.004739336492891,75.82938388625593,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,39.0,41.0,33.0,26.0,27.0,24.0,16.0
78,2018.5,925.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,175.0,33.0,175.0,21.0,63.0,0.15865384615384615,0.15865384615384615,0.25,5.164319248826291,9.389671361502346,9.859154929577464,75.5868544600939,213.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,40.0,41.0,34.0,25.0,28.0,24.0,16.0
79,2018.5833333333333,927.0,5.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,32.0,178.0,32.0,178.0,21.0,62.0,0.1523809523809524,0.1523809523809524,0.25301204819277107,5.5813953488372094,8.372093023255815,10.232558139534884,75.81395348837209,215.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,57.0,41.0,41.0,34.0,24.0,30.0,23.0,17.0
80,2018.6666666666667,932.0,8.0,5.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,32.0,179.0,32.0,179.0,18.0,62.0,0.15165876777251186,0.15165876777251186,0.225,6.481481481481481,6.481481481481481,12.5,74.53703703703704,216.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,58.0,42.0,38.0,37.0,24.0,30.0,22.0,18.0
81,2018.75,937.0,2.0,7.0,1.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,32.0,178.0,32.0,178.0,21.0,64.0,0.1523809523809524,0.1523809523809524,0.24705882352941178,7.906976744186046,6.976744186046512,12.558139534883722,72.55813953488372,215.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,58.0,42.0,37.0,38.0,24.0,30.0,22.0,17.0
82,2018.8333333333333,940.0,3.0,4.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,32.0,179.0,32.0,179.0,20.0,60.0,0.15165876777251186,0.15165876777251186,0.25,8.796296296296296,6.481481481481481,12.5,72.22222222222221,216.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,59.0,43.0,35.0,38.0,26.0,30.0,21.0,18.0
83,2018.9166666666667,944.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,30.0,182.0,30.0,182.0,17.0,73.0,0.14150943396226415,0.14150943396226415,0.18888888888888888,10.599078341013826,5.529953917050691,11.981566820276496,71.88940092165899,217.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,58.0,45.0,35.0,36.0,28.0,30.0,21.0,17.0
84,2019.0,945.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,183.0,30.0,183.0,23.0,70.0,0.14084507042253522,0.14084507042253522,0.24731182795698925,10.550458715596331,5.045871559633028,12.385321100917432,72.01834862385321,218.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,46.0,34.0,37.0,28.0,30.0,20.0,18.0
85,2019.0833333333333,949.0,4.0,5.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,31.0,184.0,31.0,184.0,21.0,69.0,0.14418604651162792,0.14418604651162792,0.23333333333333334,11.818181818181818,5.0,11.818181818181818,71.36363636363636,220.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,60.0,47.0,34.0,38.0,27.0,29.0,22.0,18.0
86,2019.1666666666667,951.0,4.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,30.0,186.0,30.0,186.0,18.0,60.0,0.1388888888888889,0.1388888888888889,0.23076923076923078,10.407239819004525,5.88235294117647,11.312217194570136,72.39819004524887,221.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,48.0,34.0,38.0,27.0,29.0,22.0,18.0
87,2019.25,954.0,5.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,29.0,187.0,29.0,187.0,24.0,66.0,0.13425925925925927,0.13425925925925927,0.26666666666666666,8.597285067873303,7.239819004524888,11.76470588235294,72.39819004524887,221.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,60.0,48.0,34.0,38.0,27.0,28.0,22.0,19.0
88,2019.3333333333333,958.0,10.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,30.0,187.0,30.0,187.0,23.0,71.0,0.1382488479262673,0.1382488479262673,0.24468085106382978,8.558558558558559,8.558558558558559,10.36036036036036,72.52252252252252,222.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,64.0,49.0,34.0,38.0,26.0,29.0,22.0,19.0
89,2019.4166666666667,964.0,5.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,31.0,185.0,32.0,185.0,22.0,69.0,0.14351851851851852,0.14746543778801843,0.24175824175824176,9.45945945945946,9.45945945945946,8.108108108108109,72.97297297297297,222.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,65.0,49.0,33.0,39.0,26.0,28.0,22.0,20.0
90,2019.5,966.0,5.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,31.0,185.0,32.0,185.0,24.0,70.0,0.14351851851851852,0.14746543778801843,0.2553191489361702,9.90990990990991,9.45945945945946,7.657657657657657,72.97297297297297,222.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,65.0,46.0,35.0,39.0,27.0,28.0,22.0,20.0
91,2019.5833333333333,968.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,31.0,186.0,32.0,186.0,24.0,68.0,0.14285714285714285,0.14678899082568808,0.2608695652173913,8.520179372197308,10.31390134529148,7.623318385650224,73.54260089686099,223.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,64.0,47.0,34.0,41.0,26.0,29.0,20.0,21.0
92,2019.6666666666667,969.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,187.0,32.0,187.0,23.0,65.0,0.1382488479262673,0.1461187214611872,0.26136363636363635,8.035714285714286,8.928571428571429,8.482142857142858,74.55357142857143,224.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,48.0,33.0,42.0,26.0,29.0,20.0,21.0
93,2019.75,969.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,32.0,187.0,34.0,187.0,27.0,57.0,0.1461187214611872,0.15384615384615385,0.32142857142857145,7.52212389380531,7.52212389380531,9.734513274336283,75.22123893805309,226.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,49.0,32.0,44.0,25.0,30.0,20.0,21.0
94,2019.8333333333333,972.0,6.0,3.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,35.0,184.0,37.0,184.0,23.0,69.0,0.1598173515981735,0.167420814479638,0.25,7.52212389380531,7.52212389380531,10.176991150442479,74.77876106194691,226.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,65.0,48.0,33.0,44.0,25.0,27.0,23.0,21.0
95,2019.9166666666667,974.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,35.0,185.0,37.0,185.0,22.0,58.0,0.1590909090909091,0.16666666666666666,0.275,5.726872246696035,8.370044052863436,10.13215859030837,75.77092511013215,227.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,66.0,49.0,32.0,44.0,26.0,27.0,23.0,21.0
96,2020.0,977.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,38.0,182.0,40.0,182.0,21.0,73.0,0.17272727272727273,0.18018018018018017,0.22340425531914893,6.167400881057269,8.81057268722467,9.251101321585903,75.77092511013215,227.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,68.0,49.0,32.0,44.0,26.0,27.0,23.0,21.0
97,2020.0833333333333,982.0,4.0,7.0,0.0,1.0,1.0,0.0,8.0,0.0,2.0,0.0,0.0,37.0,183.0,39.0,183.0,26.0,67.0,0.16818181818181818,0.17567567567567569,0.27956989247311825,9.251101321585903,7.929515418502203,10.572687224669604,72.24669603524228,227.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,67.0,50.0,32.0,42.0,28.0,26.0,23.0,21.0
98,2020.1666666666667,983.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,36.0,185.0,38.0,185.0,19.0,62.0,0.16289592760180996,0.17040358744394618,0.2345679012345679,9.649122807017543,7.456140350877193,10.964912280701753,71.9298245614035,228.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,69.0,49.0,34.0,42.0,28.0,26.0,23.0,21.0
99,2020.25,986.0,6.0,3.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,36.0,187.0,38.0,187.0,25.0,77.0,0.16143497757847533,0.1688888888888889,0.24509803921568626,10.434782608695652,6.956521739130435,11.304347826086957,71.30434782608695,230.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,68.0,50.0,35.0,42.0,28.0,25.0,23.0,22.0
100,2020.3333333333333,987.0,5.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,38.0,186.0,40.0,186.0,23.0,63.0,0.16964285714285715,0.17699115044247787,0.26744186046511625,9.523809523809524,6.493506493506493,12.121212121212121,71.86147186147186,231.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,68.0,50.0,36.0,42.0,25.0,27.0,24.0,22.0
101,2020.4166666666667,991.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,40.0,186.0,40.0,186.0,23.0,68.0,0.17699115044247787,0.17699115044247787,0.25274725274725274,10.38961038961039,5.194805194805195,13.41991341991342,70.995670995671,231.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,70.0,49.0,36.0,43.0,25.0,27.0,24.0,22.0
102,2020.5,994.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,39.0,187.0,39.0,187.0,23.0,57.0,0.17256637168141592,0.17256637168141592,0.2875,10.38961038961039,5.194805194805195,12.554112554112553,71.86147186147186,231.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,70.0,48.0,37.0,42.0,26.0,26.0,24.0,23.0
103,2020.5833333333333,997.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,40.0,186.0,40.0,186.0,22.0,63.0,0.17699115044247787,0.17699115044247787,0.25882352941176473,8.658008658008658,8.225108225108226,12.121212121212121,70.995670995671,231.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,70.0,48.0,36.0,44.0,26.0,26.0,23.0,23.0
104,2020.6666666666667,1000.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,39.0,188.0,39.0,188.0,23.0,65.0,0.17180616740088106,0.17180616740088106,0.26136363636363635,8.620689655172415,9.051724137931034,9.482758620689655,72.84482758620689,232.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,70.0,48.0,36.0,43.0,28.0,25.0,24.0,23.0
105,2020.75,1000.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,38.0,189.0,38.0,189.0,22.0,55.0,0.16740088105726872,0.16740088105726872,0.2857142857142857,8.189655172413794,9.482758620689655,8.620689655172415,73.70689655172413,232.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,70.0,47.0,36.0,43.0,28.0,25.0,25.0,23.0
106,2020.8333333333333,1004.0,3.0,4.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,38.0,190.0,38.0,190.0,22.0,62.0,0.16666666666666666,0.16666666666666666,0.2619047619047619,9.012875536480687,8.583690987124463,9.871244635193133,72.53218884120172,233.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,69.0,48.0,35.0,43.0,29.0,23.0,26.0,24.0
107,2020.9166666666667,1005.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,38.0,190.0,38.0,190.0,22.0,65.0,0.16666666666666666,0.16666666666666666,0.25287356321839083,7.725321888412018,9.44206008583691,9.871244635193133,72.96137339055794,233.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,69.0,48.0,34.0,44.0,28.0,23.0,26.0,25.0
108,2021.0,1010.0,2.0,5.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,39.0,190.0,39.0,190.0,26.0,72.0,0.1703056768558952,0.1703056768558952,0.2653061224489796,8.11965811965812,9.401709401709402,10.683760683760683,71.7948717948718,234.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,69.0,49.0,34.0,44.0,27.0,24.0,25.0,26.0
109,2021.0833333333333,1013.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,42.0,186.0,42.0,186.0,31.0,66.0,0.18421052631578946,0.18421052631578946,0.31958762886597936,8.583690987124463,7.296137339055794,12.875536480686694,71.24463519313305,233.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,74.0,49.0,34.0,43.0,27.0,25.0,25.0,25.0
110,2021.1666666666667,1017.0,3.0,4.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,43.0,185.0,43.0,185.0,29.0,69.0,0.18859649122807018,0.18859649122807018,0.29591836734693877,9.012875536480687,7.296137339055794,12.446351931330472,71.24463519313305,233.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,75.0,49.0,33.0,44.0,27.0,24.0,26.0,25.0
111,2021.25,1021.0,2.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,44.0,186.0,44.0,186.0,25.0,71.0,0.19130434782608696,0.19130434782608696,0.2604166666666667,9.361702127659575,6.808510638297872,13.617021276595745,70.2127659574468,235.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,75.0,51.0,33.0,44.0,27.0,24.0,26.0,25.0
112,2021.3333333333333,1026.0,9.0,6.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,42.0,190.0,42.0,190.0,31.0,81.0,0.1810344827586207,0.1810344827586207,0.2767857142857143,10.126582278481013,7.59493670886076,12.236286919831224,70.042194092827,237.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,74.0,53.0,33.0,44.0,26.0,25.0,26.0,25.0
113,2021.4166666666667,1027.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,190.0,42.0,190.0,26.0,74.0,0.1810344827586207,0.1810344827586207,0.26,9.282700421940929,6.751054852320674,10.970464135021098,72.9957805907173,237.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.0,54.0,32.0,44.0,27.0,25.0,26.0,24.0
114,2021.5,1029.0,2.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,43.0,191.0,43.0,191.0,28.0,72.0,0.18376068376068377,0.18376068376068377,0.28,7.949790794979079,7.531380753138076,11.297071129707113,73.22175732217573,239.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,72.0,56.0,30.0,46.0,27.0,24.0,27.0,24.0
115,2021.5833333333333,1030.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,192.0,43.0,192.0,29.0,76.0,0.1829787234042553,0.1829787234042553,0.2761904761904762,7.083333333333333,7.916666666666666,11.666666666666666,73.33333333333333,240.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,57.0,30.0,46.0,26.0,24.0,27.0,25.0
116,2021.6666666666667,1032.0,11.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,43.0,195.0,43.0,195.0,28.0,71.0,0.18067226890756302,0.18067226890756302,0.2828282828282828,6.172839506172839,8.23045267489712,11.522633744855968,74.07407407407408,243.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.0,59.0,31.0,46.0,26.0,23.0,28.0,25.0
117,2021.75,1033.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,198.0,41.0,198.0,30.0,77.0,0.17154811715481172,0.17154811715481172,0.2803738317757009,5.327868852459016,7.377049180327869,11.475409836065573,75.81967213114754,244.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71.0,60.0,31.0,45.0,27.0,22.0,28.0,26.0
118,2021.8333333333333,1035.0,7.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,41.0,201.0,41.0,201.0,31.0,67.0,0.16942148760330578,0.16942148760330578,0.3163265306122449,4.048582995951417,8.097165991902834,11.336032388663968,76.51821862348179,247.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,69.0,63.0,31.0,45.0,26.0,23.0,28.0,26.0
119,2021.9166666666667,1035.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,42.0,200.0,42.0,200.0,29.0,73.0,0.17355371900826447,0.17355371900826447,0.28431372549019607,4.4534412955465585,7.6923076923076925,9.7165991902834,78.13765182186235,247.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,69.0,61.0,33.0,44.0,26.0,24.0,28.0,26.0
120,2022.0,1036.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,43.0,200.0,43.0,200.0,24.0,74.0,0.17695473251028807,0.17695473251028807,0.24489795918367346,4.435483870967742,6.854838709677419,10.887096774193548,77.82258064516128,248.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,69.0,59.0,35.0,44.0,26.0,25.0,28.0,26.0
121,2022.0833333333333,1041.0,4.0,5.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,43.0,201.0,43.0,201.0,28.0,79.0,0.1762295081967213,0.1762295081967213,0.2616822429906542,6.425702811244979,6.024096385542169,10.441767068273093,77.10843373493977,249.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,68.0,60.0,35.0,44.0,26.0,24.0,29.0,26.0
122,2022.1666666666667,1042.0,6.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,43.0,201.0,43.0,201.0,28.0,62.0,0.1762295081967213,0.1762295081967213,0.3111111111111111,6.827309236947792,5.220883534136546,11.244979919678714,76.70682730923694,249.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,67.0,61.0,34.0,42.0,29.0,24.0,28.0,26.0
123,2022.25,1042.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,201.0,43.0,201.0,25.0,74.0,0.1762295081967213,0.1762295081967213,0.25252525252525254,6.827309236947792,4.016064257028113,10.441767068273093,78.714859437751,249.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,61.0,34.0,42.0,30.0,24.0,27.0,26.0
124,2022.3333333333333,1044.0,5.0,3.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,43.0,199.0,44.0,199.0,32.0,73.0,0.17768595041322313,0.18106995884773663,0.3047619047619048,6.854838709677419,3.6290322580645165,11.693548387096774,77.82258064516128,248.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,66.0,60.0,35.0,42.0,29.0,25.0,27.0,25.0
125,2022.4166666666667,1053.0,2.0,11.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,43.0,203.0,44.0,203.0,28.0,73.0,0.17479674796747968,0.17813765182186234,0.27722772277227725,9.920634920634921,3.968253968253968,9.523809523809524,76.5873015873016,252.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,62.0,62.0,37.0,41.0,29.0,25.0,28.0,25.0
126,2022.5,1056.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,43.0,202.0,44.0,202.0,28.0,68.0,0.17551020408163265,0.17886178861788618,0.2916666666666667,10.358565737051793,4.382470119521913,9.163346613545817,76.09561752988047,251.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,62.0,62.0,35.0,42.0,30.0,24.0,29.0,24.0
127,2022.5833333333333,1063.0,7.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,47.0,197.0,49.0,197.0,30.0,76.0,0.19262295081967212,0.1991869918699187,0.2830188679245283,10.756972111553784,6.374501992031872,7.968127490039841,74.9003984063745,251.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,61.0,61.0,35.0,43.0,31.0,24.0,27.0,25.0
128,2022.6666666666667,1066.0,4.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,46.0,199.0,48.0,199.0,28.0,72.0,0.18775510204081633,0.19433198380566802,0.28,10.714285714285714,6.349206349206349,7.936507936507936,75.0,252.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,60.0,61.0,36.0,42.0,31.0,25.0,26.0,26.0
129,2022.75,1068.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,196.0,52.0,196.0,28.0,64.0,0.2032520325203252,0.20967741935483872,0.30434782608695654,10.67193675889328,6.324110671936759,7.5098814229249005,75.49407114624506,253.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,59.0,60.0,38.0,40.0,33.0,25.0,26.0,26.0
