"wt","age","afb"
0.441776,36,23
0.441776,34,17
0.441776,47,Inf
0.840367,32,16
0.840367,26,18
0.840367,28,19
0.840367,32,26
0.840367,37,22
0.840367,29,20
0.840367,28,18
0.840367,24,15
0.840367,46,15
0.840367,16,Inf
0.840367,42,18
0.840367,33,13
0.840367,15,Inf
0.840367,34,16
0.840367,17,Inf
0.840367,40,21
0.840367,18,Inf
0.840367,16,Inf
0.840367,34,18
0.840367,38,21
0.840367,25,22
0.840367,45,19
0.840367,23,21
0.840367,17,Inf
0.615495,41,20
0.615495,18,15
0.615495,39,19
0.615495,18,Inf
0.615495,35,18
0.615495,16,Inf
0.615495,15,Inf
0.615495,22,17
0.615495,44,16
0.615495,47,20
0.615495,46,20
0.615495,19,Inf
0.615495,16,Inf
0.615495,35,19
0.615495,36,22
0.615495,44,19
0.615495,38,18
0.615495,15,Inf
0.615495,25,25
0.615495,17,Inf
0.615495,22,20
0.615495,25,17
0.615495,24,19
0.615495,24,18
0.615495,22,Inf
0.615495,32,20
0.615495,26,17
0.615495,30,17
0.615495,28,22
1.050673,45,19
1.050673,18,Inf
1.050673,16,Inf
1.050673,32,17
1.050673,25,21
1.050673,30,23
1.050673,46,18
1.050673,16,Inf
1.050673,25,21
1.050673,34,18
1.050673,15,Inf
1.050673,21,18
1.050673,39,19
1.050673,17,Inf
1.050673,28,19
1.050673,33,28
1.050673,27,21
1.050673,20,18
1.050673,25,19
1.050673,20,Inf
1.050673,38,13
1.050673,30,22
1.050673,21,19
0.438503,28,20
0.438503,30,19
0.438503,39,21
0.438503,15,Inf
0.438503,36,32
0.438503,26,Inf
0.438503,20,Inf
0.438503,20,19
0.438503,44,17
0.438503,19,Inf
0.438503,35,Inf
0.438503,49,17
0.438503,23,19
0.438503,44,21
0.438503,22,Inf
0.438503,35,12
0.438503,21,18
0.438503,34,17
0.438503,38,18
0.438503,20,Inf
0.438503,17,17
0.438503,20,16
0.438503,20,18
0.438503,31,26
0.438503,38,18
0.438503,19,18
0.438503,17,Inf
0.438503,24,15
0.438503,23,20
0.900169,20,18
0.900169,33,18
0.900169,15,Inf
0.900169,39,20
0.900169,17,16
0.900169,39,24
0.900169,41,21
0.900169,15,Inf
0.900169,15,Inf
0.900169,23,18
0.900169,34,22
0.900169,29,22
0.900169,32,18
0.900169,22,Inf
0.900169,27,17
0.900169,31,16
0.900169,29,19
0.900169,27,Inf
0.900169,41,20
1.262255,25,20
1.262255,34,19
1.262255,34,16
1.262255,30,13
1.262255,47,19
1.262255,22,19
1.262255,18,Inf
1.262255,28,17
1.262255,20,17
1.262255,16,Inf
1.262255,29,17
1.262255,21,20
1.262255,34,19
1.262255,31,Inf
1.262255,27,Inf
1.262255,27,23
1.262255,46,19
1.262255,22,22
1.262255,41,13
1.262255,19,18
1.262255,23,Inf
1.262255,32,16
1.262255,33,18
1.189383,25,16
1.189383,48,22
1.189383,27,22
1.189383,32,25
1.189383,41,16
1.189383,17,12
1.189383,17,Inf
1.189383,17,Inf
1.189383,29,20
1.189383,17,Inf
1.189383,27,19
1.189383,22,17
1.189383,37,24
1.189383,24,22
1.189383,28,23
1.189383,20,Inf
1.189383,20,Inf
1.189383,44,19
1.189383,18,Inf
1.189383,32,27
0.92847,37,20
0.92847,45,18
0.92847,19,Inf
0.92847,34,18
0.92847,38,13
0.92847,27,19
0.92847,36,18
0.92847,29,22
0.92847,37,18
0.92847,24,19
0.92847,36,18
0.92847,18,Inf
0.92847,28,18
0.92847,44,15
0.92847,19,Inf
0.92847,21,Inf
0.92847,38,14
0.92847,19,Inf
0.92847,44,19
0.92847,29,20
0.92847,22,21
0.92847,27,21
0.92847,18,Inf
0.897043,24,21
0.897043,40,18
0.897043,31,20
0.897043,28,14
0.897043,35,21
0.897043,44,16
0.897043,34,21
0.897043,37,19
0.897043,23,20
0.897043,28,12
0.897043,15,Inf
0.897043,47,16
0.897043,31,27
0.897043,18,Inf
0.897043,16,Inf
0.897043,27,20
0.897043,21,Inf
0.897043,47,19
0.897043,23,Inf
0.897043,29,28
0.897043,25,Inf
0.897043,23,18
0.897043,26,20
0.897043,25,17
0.897043,27,14
0.897043,41,16
0.897043,17,Inf
0.897043,26,24
1.147624,34,16
1.147624,38,23
1.147624,38,18
1.147624,20,Inf
1.147624,29,16
1.147624,35,15
1.147624,16,Inf
1.147624,35,21
1.147624,18,Inf
1.147624,42,16
1.147624,16,Inf
1.147624,26,18
1.147624,30,23
1.147624,39,16
1.147624,35,18
1.147624,27,26
1.147624,44,17
1.147624,18,Inf
1.147624,15,Inf
1.147624,22,16
1.147624,20,Inf
1.147624,43,15
0.855899,21,20
0.855899,30,20
0.855899,21,17
0.855899,39,16
0.855899,18,Inf
0.855899,36,15
0.855899,19,Inf
0.855899,28,17
0.855899,48,20
0.855899,16,Inf
0.855899,44,16
0.855899,18,Inf
0.855899,16,15
0.855899,24,20
0.855899,37,20
0.855899,35,20
0.855899,19,17
0.855899,34,18
0.855899,16,Inf
0.855899,40,18
0.855899,18,Inf
0.855899,17,Inf
0.855899,31,22
0.855899,28,17
0.855899,31,20
0.855899,15,Inf
0.855899,22,18
0.855899,36,18
0.340923,48,20
0.340923,27,23
0.340923,26,22
0.340923,23,Inf
0.340923,20,Inf
0.340923,30,25
0.340923,28,18
0.340923,39,22
0.340923,16,Inf
0.340923,35,18
0.340923,16,Inf
0.340923,31,20
0.340923,24,16
0.340923,32,16
0.340923,26,17
0.340923,45,20
0.340923,22,18
0.340923,15,Inf
0.340923,47,14
0.340923,19,15
0.340923,17,Inf
0.340923,18,14
0.340923,15,Inf
0.340923,17,17
0.340923,32,20
0.340923,36,16
0.340923,18,Inf
0.340923,40,19
0.340923,39,19
0.340923,19,17
0.340923,19,17
0.340923,23,20
0.340923,15,Inf
0.340923,24,21
0.340923,36,21
0.340923,15,Inf
0.340923,24,22
0.340923,45,17
0.340923,19,14
0.340923,17,14
0.340923,15,Inf
0.340923,21,21
0.340923,24,Inf
0.340923,22,19
0.83208,32,17
0.83208,24,17
0.83208,15,Inf
0.83208,26,19
0.83208,22,17
0.83208,41,20
0.83208,21,17
0.83208,17,Inf
0.83208,20,16
0.83208,37,15
0.83208,18,Inf
0.83208,15,Inf
0.83208,21,17
0.83208,19,Inf
0.83208,38,25
0.83208,47,20
0.83208,19,Inf
0.83208,21,Inf
0.83208,19,Inf
0.83208,27,19
0.83208,19,17
0.83208,31,16
0.83208,45,21
0.83208,40,20
0.83208,36,15
0.83208,40,16
0.83208,15,Inf
0.83208,22,16
0.83208,17,Inf
0.83208,43,12
0.83208,19,Inf
0.83208,15,Inf
0.83208,25,19
0.83208,20,19
0.83208,18,Inf
0.492412,23,11
0.492412,41,20
0.492412,18,18
0.492412,19,17
0.492412,34,17
0.492412,38,22
0.492412,30,16
0.492412,37,21
0.492412,33,19
0.492412,24,17
0.492412,24,15
0.492412,45,23
0.492412,29,21
0.492412,27,26
0.492412,23,19
0.492412,28,19
0.492412,28,16
0.492412,29,17
0.114357,44,21
0.114357,28,21
0.114357,24,18
0.114357,29,18
0.114357,41,19
0.114357,21,Inf
0.114357,34,24
0.114357,39,18
0.114357,26,14
0.114357,27,17
0.114357,22,Inf
0.114357,46,22
0.114357,27,21
0.114357,21,Inf
0.114357,26,Inf
0.114357,22,Inf
0.931902,45,17
0.931902,41,21
0.931902,38,20
0.931902,49,19
0.931902,36,21
0.931902,36,22
0.931902,18,Inf
0.931902,42,23
0.931902,45,17
0.931902,15,Inf
0.931902,28,23
0.931902,47,23
0.931902,46,21
0.931902,17,Inf
0.931902,36,19
0.931902,29,18
0.931902,41,18
0.931902,39,23
0.931902,27,26
0.329749,33,24
0.329749,46,Inf
0.329749,29,21
0.329749,31,Inf
0.329749,38,20
0.329749,17,Inf
0.329749,35,20
0.329749,26,18
0.329749,49,19
0.329749,17,Inf
0.329749,29,22
0.329749,34,20
0.329749,48,20
0.329749,43,20
0.378632,30,20
0.378632,40,21
0.378632,40,18
0.378632,15,Inf
0.378632,44,20
0.378632,48,17
0.378632,28,21
0.378632,28,18
0.378632,32,27
0.378632,26,20
0.378632,45,22
0.378632,34,20
0.378632,38,23
0.378632,15,Inf
0.378632,44,Inf
0.378632,38,19
0.378632,27,16
0.378632,25,18
0.378632,36,16
0.810625,28,26
0.810625,42,27
0.810625,30,20
0.810625,38,19
0.810625,29,24
0.810625,20,19
0.810625,20,17
0.810625,31,17
0.810625,29,21
0.810625,28,20
0.810625,27,Inf
0.810625,38,23
0.810625,19,18
0.810625,27,Inf
0.960768,24,Inf
0.960768,44,16
0.960768,17,Inf
0.960768,23,12
0.960768,16,Inf
0.960768,26,20
0.960768,31,16
0.960768,29,15
0.960768,20,18
0.960768,44,18
0.960768,22,20
0.960768,18,Inf
0.960768,31,17
0.960768,42,20
0.960768,34,16
0.960768,20,Inf
0.960768,20,18
0.960768,41,17
0.960768,18,Inf
0.530578,29,22
0.530578,43,16
0.530578,17,Inf
0.530578,25,18
0.530578,37,18
0.530578,28,18
0.530578,43,25
0.530578,40,19
0.530578,44,20
0.530578,17,Inf
0.530578,43,19
0.530578,18,Inf
0.530578,28,21
0.530578,29,23
0.530578,38,15
0.530578,15,Inf
0.530578,32,17
0.530578,29,Inf
0.530578,37,24
0.530578,40,20
0.530578,40,16
0.918383,41,15
0.918383,38,14
0.918383,15,Inf
0.918383,38,14
0.918383,27,18
0.918383,31,15
0.918383,23,20
0.918383,21,14
0.918383,24,19
0.918383,22,18
0.918383,23,17
0.918383,27,14
0.918383,19,19
0.918383,25,17
0.918383,18,17
0.918383,32,15
0.918383,15,Inf
0.918383,32,15
0.918383,24,22
0.918383,26,20
0.918383,27,17
0.918383,35,18
0.918383,28,21
0.918383,27,17
0.918383,30,14
0.918383,30,19
0.568202,25,17
0.568202,32,24
0.568202,34,22
0.568202,24,15
0.568202,22,17
0.568202,35,19
0.568202,46,23
0.568202,40,24
0.568202,38,22
0.568202,39,31
0.568202,49,19
0.568202,25,21
0.378973,29,25
0.378973,16,Inf
0.378973,27,Inf
0.378973,43,32
0.378973,31,27
0.378973,26,Inf
0.378973,18,Inf
0.378973,18,Inf
0.378973,42,20
0.378973,19,Inf
0.378973,47,21
0.378973,41,24
0.378973,33,16
0.378973,38,22
0.378973,30,25
0.378973,29,19
0.378973,41,21
0.378973,19,Inf
0.378973,28,21
0.378973,28,20
0.378973,40,22
0.378973,34,26
0.63057,22,Inf
0.63057,24,Inf
0.63057,41,Inf
0.63057,21,20
0.63057,22,17
0.63057,21,Inf
0.63057,30,26
0.63057,26,15
0.63057,22,Inf
0.63057,28,20
0.63057,48,29
0.63057,34,23
0.63057,27,14
0.63057,30,20
0.63057,27,26
0.63057,34,23
0.63057,35,31
0.63057,39,22
0.63057,49,28
0.63057,25,Inf
0.63057,21,Inf
0.63057,43,33
0.63057,29,23
0.403932,28,18
0.403932,28,21
0.403932,41,16
0.403932,21,Inf
0.403932,24,20
0.403932,26,23
0.403932,30,15
0.403932,23,22
0.403932,18,Inf
0.403932,28,21
0.403932,25,21
0.403932,32,18
0.403932,20,Inf
0.403932,30,18
0.403932,22,22
0.403932,33,23
1.958596,23,21
1.958596,22,20
1.958596,25,24
1.958596,28,27
1.958596,20,Inf
1.958596,38,27
1.958596,45,21
1.958596,23,19
1.958596,25,Inf
1.958596,25,Inf
1.958596,25,Inf
1.958596,30,13
1.958596,27,15
1.958596,25,22
1.958596,36,19
1.958596,24,Inf
1.958596,24,18
0.357502,26,15
0.357502,46,17
0.357502,17,Inf
0.357502,32,18
0.357502,33,21
0.357502,19,18
0.357502,46,21
0.357502,24,16
0.357502,31,19
0.357502,18,16
0.357502,44,15
0.357502,44,16
0.357502,37,19
0.357502,29,16
0.357502,45,20
0.357502,41,22
0.357502,28,21
0.357502,36,20
0.357502,15,Inf
0.357502,44,20
0.453681,48,19
0.453681,40,30
0.453681,37,25
0.453681,15,Inf
0.453681,33,30
0.453681,26,26
0.453681,19,Inf
0.453681,28,22
0.453681,28,Inf
0.453681,20,Inf
0.453681,39,33
0.453681,47,24
0.453681,42,24
0.453681,49,25
0.453681,35,21
0.453681,27,Inf
0.453681,29,22
0.453681,35,23
0.460432,30,15
0.460432,27,Inf
0.460432,27,23
0.460432,23,Inf
0.460432,27,23
0.460432,22,15
0.460432,39,30
0.460432,29,25
0.460432,17,Inf
0.460432,26,21
0.144506,36,16
0.144506,21,Inf
0.144506,48,28
0.144506,18,Inf
0.144506,29,17
0.144506,49,19
0.144506,17,Inf
0.144506,28,18
0.144506,24,21
0.144506,22,14
0.144506,23,21
0.144506,41,21
0.144506,19,Inf
0.144506,17,Inf
0.144506,44,17
0.144506,16,Inf
0.144506,41,21
0.144506,28,17
0.402503,34,16
0.402503,26,22
0.402503,29,23
0.402503,35,20
0.402503,32,23
0.402503,45,10
0.402503,17,Inf
0.402503,47,31
0.402503,43,17
0.402503,15,Inf
0.402503,26,17
0.402503,28,25
0.402503,38,22
0.402503,37,19
0.402503,16,Inf
0.402503,37,25
0.402503,34,22
0.402503,36,19
0.402503,43,24
0.402503,18,Inf
0.402503,17,Inf
0.402503,36,19
0.402503,42,20
0.402503,21,19
0.402503,46,19
0.402503,42,20
0.402503,18,Inf
0.352548,40,22
0.352548,18,Inf
0.352548,16,Inf
0.352548,36,17
0.352548,15,Inf
0.352548,44,20
0.352548,18,Inf
0.352548,16,Inf
0.352548,20,Inf
0.352548,17,Inf
0.352548,24,24
0.352548,31,16
0.352548,46,18
0.352548,40,18
0.352548,30,25
0.352548,36,22
0.352548,35,20
0.352548,41,21
0.352548,18,Inf
0.352548,20,Inf
0.352548,23,21
0.286703,28,15
0.286703,17,15
0.286703,31,19
0.286703,42,21
0.286703,32,24
0.286703,26,13
0.286703,26,14
0.286703,16,16
0.286703,28,17
0.286703,19,19
0.286703,40,18
0.286703,18,Inf
0.286703,49,18
0.286703,36,19
0.286703,30,15
0.286703,25,15
0.286703,38,19
0.286703,18,Inf
0.286703,15,Inf
0.286703,23,21
0.286703,37,20
0.286703,16,Inf
0.286703,19,16
0.286703,30,17
0.286703,20,14
0.286703,18,Inf
0.286703,29,21
0.286703,30,14
0.286703,34,19
0.286703,15,Inf
0.410854,26,18
0.410854,42,21
0.410854,16,Inf
0.410854,16,Inf
0.410854,43,20
0.410854,21,20
0.410854,37,16
0.410854,18,Inf
0.410854,16,Inf
0.410854,19,Inf
0.410854,25,15
0.410854,22,20
0.410854,47,18
0.410854,15,Inf
0.410854,39,15
0.410854,15,Inf
0.410854,26,Inf
0.410854,47,17
0.410854,34,19
0.410854,47,14
0.570954,18,15
0.570954,26,18
0.570954,18,Inf
0.570954,16,Inf
0.570954,37,18
0.570954,18,Inf
0.570954,46,19
0.570954,40,29
0.570954,35,19
0.570954,43,22
0.570954,20,20
0.570954,17,Inf
0.570954,47,18
0.570954,18,Inf
0.570954,46,16
0.570954,42,17
0.570954,17,Inf
0.570954,15,Inf
0.570954,32,18
0.570954,30,21
0.570954,47,20
0.570954,31,24
0.570954,36,21
0.570954,37,28
0.570954,26,21
0.570954,16,Inf
0.570954,17,Inf
0.693887,40,22
0.693887,29,19
0.693887,27,18
0.693887,36,24
0.693887,21,19
0.693887,24,22
0.693887,16,Inf
0.693887,26,Inf
0.693887,39,19
0.693887,20,18
0.693887,49,26
0.693887,49,18
0.693887,45,23
0.693887,35,16
0.693887,35,21
0.693887,39,25
0.693887,40,22
0.693887,37,22
0.693887,33,15
0.693887,15,Inf
0.510457,46,22
0.510457,29,20
0.510457,40,17
0.510457,17,Inf
0.510457,40,21
0.510457,19,Inf
0.510457,17,Inf
0.510457,26,20
0.510457,30,19
0.510457,47,19
0.510457,46,19
0.510457,17,Inf
0.510457,28,22
0.510457,31,18
0.510457,32,20
0.510457,15,Inf
0.510457,29,18
0.510457,38,16
0.510457,16,Inf
0.510457,35,18
0.510457,42,18
0.510457,19,Inf
0.510457,15,Inf
0.53376,30,19
0.53376,42,25
0.53376,47,16
0.53376,18,18
0.53376,37,19
0.53376,15,Inf
0.53376,25,13
0.53376,35,17
0.53376,17,17
0.53376,34,14
0.53376,30,16
0.53376,24,14
0.53376,32,15
0.53376,30,13
0.53376,16,Inf
0.53376,16,Inf
0.53376,19,17
0.53376,17,Inf
0.53376,43,19
0.53376,30,28
0.53376,17,Inf
0.53376,17,Inf
0.53376,22,18
0.53376,32,18
0.53376,30,13
0.102532,30,18
0.102532,40,19
0.102532,28,14
0.102532,26,11
0.102532,42,20
0.102532,25,18
0.102532,36,12
0.102532,40,20
0.102532,49,17
0.102532,19,Inf
0.102532,25,18
0.102532,26,16
0.102532,34,15
0.102532,46,25
0.102532,17,Inf
0.102532,43,21
0.102532,32,16
0.102532,27,17
0.102532,16,Inf
0.553573,26,17
0.553573,49,25
0.553573,17,Inf
0.553573,28,25
0.553573,41,20
0.553573,47,19
0.553573,48,17
0.553573,16,Inf
0.553573,35,23
0.553573,44,24
0.553573,17,Inf
0.553573,35,19
0.553573,36,16
0.553573,23,20
0.553573,36,17
0.553573,15,Inf
0.553573,35,16
0.553573,19,15
0.553573,15,Inf
0.553573,29,18
0.553573,31,18
0.535066,31,21
0.535066,41,17
0.535066,20,Inf
0.535066,34,17
0.535066,25,16
0.535066,30,25
0.535066,43,19
0.535066,24,Inf
0.535066,30,19
0.535066,35,18
0.535066,16,16
0.535066,20,15
0.535066,46,22
0.535066,16,Inf
0.535066,25,12
0.535066,22,16
0.535066,21,Inf
0.535066,21,17
0.535066,15,Inf
0.535066,45,15
0.535066,17,Inf
0.535066,32,16
0.535066,15,Inf
0.535066,18,18
0.535066,21,15
0.535066,15,Inf
0.290403,36,14
0.290403,43,28
0.290403,15,15
0.290403,21,Inf
0.290403,18,Inf
0.290403,16,Inf
0.290403,20,16
0.290403,15,Inf
0.290403,39,19
0.290403,38,24
0.290403,41,19
0.290403,46,27
0.290403,15,Inf
0.290403,22,Inf
0.290403,28,20
0.290403,17,Inf
0.290403,46,17
0.290403,39,20
0.290403,16,Inf
0.290403,30,16
0.290403,31,28
0.290403,32,20
0.290403,34,21
0.80606,43,20
0.80606,21,Inf
0.80606,38,18
0.80606,41,19
0.80606,17,Inf
0.80606,36,16
0.80606,19,Inf
0.80606,16,Inf
0.80606,25,15
0.80606,15,Inf
0.80606,46,17
0.80606,18,Inf
0.80606,23,23
0.80606,40,19
0.80606,30,17
0.80606,39,21
0.80606,24,21
0.80606,25,15
0.80606,38,21
0.80606,49,17
0.80606,25,19
0.80606,16,Inf
0.80606,41,19
0.80606,15,Inf
0.80606,49,18
0.80606,18,Inf
0.80606,17,Inf
2.573293,46,20
2.573293,28,20
2.573293,26,21
2.573293,25,Inf
2.573293,29,Inf
2.573293,48,21
2.573293,27,21
2.573293,22,Inf
2.573293,19,Inf
2.573293,30,Inf
2.573293,17,16
2.573293,33,20
2.573293,27,Inf
2.573293,25,23
2.573293,20,Inf
3.290398,27,23
3.290398,20,Inf
3.290398,28,Inf
3.290398,19,Inf
3.290398,24,Inf
3.290398,22,21
3.290398,21,15
3.290398,23,Inf
3.290398,21,14
3.290398,19,Inf
3.290398,15,Inf
3.290398,27,19
3.290398,23,21
3.290398,36,27
3.290398,25,17
3.290398,20,Inf
3.290398,27,23
3.290398,29,22
3.290398,25,21
2.788135,38,31
2.788135,30,20
2.788135,24,Inf
2.788135,31,Inf
2.788135,25,23
2.788135,25,Inf
2.788135,21,Inf
2.788135,18,Inf
2.788135,27,Inf
2.788135,35,28
2.788135,21,15
2.788135,44,24
2.788135,41,29
2.788135,33,Inf
2.788135,47,22
2.788135,25,Inf
2.788135,20,Inf
2.788135,35,15
2.788135,16,Inf
2.788135,15,Inf
2.788135,37,18
2.788135,18,Inf
2.788135,34,20
2.788135,30,Inf
2.788135,24,21
2.788135,35,17
1.106295,30,16
1.106295,39,31
1.106295,23,Inf
1.106295,45,18
1.106295,40,19
1.106295,28,21
1.106295,41,20
1.106295,21,Inf
1.106295,18,Inf
1.106295,27,24
1.106295,25,Inf
1.106295,33,21
1.106295,39,17
1.106295,28,21
1.106295,25,20
1.106295,26,19
1.106295,45,Inf
1.106295,26,22
1.106295,32,19
1.106295,39,23
1.106295,32,14
1.106295,26,15
1.729623,35,18
1.729623,29,16
1.729623,22,Inf
1.729623,19,Inf
1.729623,32,27
1.729623,21,18
1.729623,38,36
1.729623,26,15
1.729623,22,14
1.729623,32,23
1.729623,20,Inf
1.729623,40,22
1.729623,33,30
1.729623,37,34
1.729623,27,20
1.729623,21,19
1.729623,37,37
1.729623,28,21
1.706938,24,20
1.706938,43,26
1.706938,46,19
1.706938,27,20
1.706938,16,Inf
1.706938,27,22
1.706938,38,17
1.706938,21,Inf
1.706938,19,Inf
1.706938,32,16
1.706938,15,Inf
1.706938,28,17
1.706938,29,21
1.706938,41,16
1.706938,26,18
1.706938,34,20
1.706938,40,24
1.706938,15,Inf
1.706938,35,21
1.706938,28,19
1.706938,28,20
1.544493,36,19
1.544493,15,Inf
1.544493,24,22
1.544493,24,Inf
1.544493,22,21
1.544493,35,17
1.544493,34,25
1.544493,34,25
1.544493,40,19
1.544493,34,Inf
1.544493,21,Inf
1.544493,45,23
1.544493,15,Inf
1.544493,27,22
1.544493,24,Inf
1.544493,22,20
1.544493,26,18
1.544493,35,29
1.544493,26,23
1.544493,25,22
1.544493,19,Inf
1.544493,28,22
1.544493,22,Inf
1.544493,31,23
1.544493,29,20
1.544493,28,20
1.544493,38,26
1.544493,15,Inf
1.687636,21,18
1.687636,15,Inf
1.687636,31,17
1.687636,41,17
1.687636,21,Inf
1.687636,16,Inf
1.687636,15,Inf
1.687636,30,23
1.687636,42,21
1.687636,21,Inf
1.687636,33,23
1.687636,24,22
1.687636,21,21
1.687636,25,19
1.687636,49,15
2.284145,38,20
2.284145,34,18
2.284145,20,19
2.284145,27,Inf
2.284145,32,20
2.284145,29,24
2.284145,27,24
2.284145,35,22
2.284145,20,19
2.284145,21,Inf
2.284145,32,20
2.284145,29,19
4.262107,36,27
4.262107,25,18
4.262107,18,Inf
4.262107,26,Inf
4.262107,25,17
4.262107,26,18
4.262107,19,Inf
4.262107,21,Inf
4.262107,19,13
4.262107,19,Inf
4.262107,22,Inf
4.262107,29,Inf
4.262107,19,Inf
4.262107,23,Inf
4.262107,21,Inf
4.262107,18,Inf
4.262107,45,28
4.262107,16,Inf
1.479795,34,19
1.479795,20,Inf
1.479795,18,Inf
1.479795,44,30
1.479795,26,22
1.479795,26,22
1.479795,25,23
1.479795,34,19
1.479795,41,18
1.479795,16,Inf
1.479795,45,15
1.479795,44,17
1.479795,29,21
1.479795,34,23
2.136774,38,17
2.136774,15,14
2.136774,37,22
2.136774,23,22
2.136774,36,16
2.136774,19,Inf
2.136774,25,18
2.136774,21,20
2.136774,16,Inf
2.136774,47,22
2.136774,19,Inf
2.136774,45,21
2.136774,44,19
2.136774,16,Inf
2.136774,19,18
2.136774,45,19
2.136774,19,Inf
2.136774,39,20
2.136774,26,18
2.136774,43,18
2.136774,18,Inf
2.136774,30,20
2.136774,36,Inf
2.136774,16,Inf
1.003525,45,18
1.003525,32,22
1.003525,24,23
1.003525,37,19
1.003525,17,Inf
1.003525,37,22
1.003525,27,18
1.003525,28,23
1.003525,48,16
1.003525,35,20
1.003525,15,Inf
1.003525,20,18
1.003525,21,21
1.003525,36,20
1.003525,35,24
1.003525,25,19
1.003525,20,16
1.003525,37,20
1.003525,17,Inf
1.003525,31,21
1.003525,19,16
3.448813,24,22
3.448813,42,22
3.448813,41,21
3.448813,19,Inf
3.448813,16,Inf
3.448813,30,22
3.448813,43,21
3.448813,22,Inf
3.448813,17,Inf
3.448813,39,20
3.448813,17,Inf
3.448813,43,18
3.448813,37,24
3.448813,23,Inf
3.448813,38,28
3.448813,20,17
3.448813,34,28
3.448813,16,Inf
3.448813,34,17
3.448813,24,18
3.448813,33,24
3.448813,22,18
3.448813,21,Inf
3.448813,43,19
3.448813,42,21
3.448813,16,Inf
2.403347,39,19
2.403347,16,Inf
2.403347,17,Inf
2.403347,42,15
2.403347,20,20
2.403347,46,18
2.403347,27,Inf
2.403347,18,Inf
2.403347,22,20
2.403347,48,27
2.403347,44,20
2.403347,16,Inf
2.403347,31,22
2.403347,19,18
2.403347,22,16
2.403347,42,18
2.403347,22,Inf
2.403347,32,18
5.295034,23,20
5.295034,37,19
5.295034,38,Inf
5.295034,42,15
5.295034,34,18
5.295034,24,19
5.295034,21,17
5.295034,32,19
5.295034,39,24
5.295034,43,17
5.295034,26,19
5.295034,18,Inf
5.295034,47,28
5.295034,23,Inf
5.295034,31,20
5.295034,22,Inf
5.295034,19,Inf
5.295034,17,Inf
5.295034,17,Inf
3.213269,44,28
3.213269,28,18
3.213269,23,19
3.213269,16,Inf
3.213269,29,19
3.213269,16,Inf
3.213269,33,18
3.213269,15,Inf
3.213269,32,20
3.213269,25,19
3.213269,20,Inf
3.213269,17,Inf
3.213269,48,16
3.213269,44,18
3.213269,36,20
3.213269,21,Inf
3.213269,19,Inf
3.213269,44,19
3.213269,21,17
3.213269,24,Inf
3.213269,19,Inf
2.405353,31,22
2.405353,45,25
2.405353,38,20
2.405353,24,17
2.405353,18,17
2.405353,30,22
2.405353,29,22
2.405353,19,Inf
2.405353,21,20
2.405353,39,30
2.405353,20,Inf
2.405353,22,Inf
2.405353,20,Inf
2.405353,41,16
2.405353,21,Inf
2.405353,20,Inf
2.405353,22,Inf
2.405353,30,18
2.405353,25,21
2.405353,40,23
2.405353,16,Inf
2.317469,41,20
2.317469,17,Inf
2.317469,36,27
2.317469,30,22
2.317469,26,19
2.317469,31,21
2.317469,21,21
2.317469,33,Inf
2.317469,26,18
2.317469,35,19
2.317469,16,Inf
2.317469,27,Inf
2.317469,35,21
2.317469,25,Inf
2.317469,17,Inf
2.317469,33,25
2.317469,31,25
2.317469,26,22
2.317469,22,20
2.317469,47,25
2.317469,21,Inf
2.317469,30,Inf
2.317469,20,Inf
2.317469,29,20
2.317469,19,Inf
1.355798,47,Inf
1.355798,30,17
1.355798,20,Inf
1.355798,21,Inf
1.355798,48,17
1.355798,44,22
1.355798,19,Inf
1.355798,23,17
1.355798,31,18
1.355798,20,Inf
1.355798,46,24
1.355798,24,20
1.355798,32,18
1.355798,45,19
1.355798,46,18
1.355798,47,19
1.355798,38,25
1.355798,37,18
1.355798,19,Inf
1.355798,32,19
1.355798,32,15
1.903819,36,22
1.903819,24,18
1.903819,30,20
1.903819,42,32
1.903819,20,Inf
1.903819,39,18
1.903819,45,16
1.903819,29,19
1.903819,41,18
1.903819,17,Inf
1.903819,31,18
1.903819,33,19
1.903819,26,24
1.903819,32,20
1.903819,21,Inf
1.903819,47,25
1.903819,22,Inf
1.903819,29,21
1.903819,30,26
1.903819,24,23
1.903819,29,17
1.262615,39,22
1.262615,37,22
1.262615,30,18
1.262615,24,20
1.262615,32,16
1.262615,20,19
1.262615,26,14
1.262615,21,14
1.262615,40,15
1.262615,29,19
1.262615,18,15
1.262615,28,16
1.262615,46,15
1.262615,34,16
1.262615,17,17
1.262615,21,18
1.262615,20,17
1.262615,18,15
1.262615,22,18
1.262615,28,Inf
1.262615,29,23
1.262615,31,27
2.177812,39,21
2.177812,18,Inf
2.177812,35,26
2.177812,30,28
2.177812,35,26
2.177812,29,19
2.177812,32,19
2.177812,21,Inf
2.177812,41,13
2.177812,41,17
2.177812,35,20
2.177812,36,23
2.177812,33,16
2.177812,25,21
2.177812,33,25
2.177812,44,18
2.177812,21,Inf
2.177812,27,22
2.177812,19,18
2.177812,22,20
2.177812,38,34
2.177812,16,Inf
2.177812,40,22
1.510242,26,16
1.510242,26,17
1.510242,31,24
1.510242,44,18
1.510242,32,18
1.510242,28,21
1.510242,22,Inf
1.510242,34,18
1.510242,23,20
1.510242,23,19
1.510242,25,Inf
1.510242,34,24
1.510242,16,Inf
